task,model,horizon,seed,T,success,time_to_goal,hazard_contacts,min_dist_to_goal,final_dist_to_goal,forward_frac,turn_frac,stay_frac,unique_pos_frac,mean_Ns,mean_alpha_eff,mean_valence,mean_arousal
gridworld,Recon,17,5,250,True,24,20,0.0,6.324555320336759,0.916,0.084,0.0,0.384,0.559183100780379,,,
gridworld,Recon,17,6,250,False,250,5,1.4142135623730951,5.0,0.936,0.064,0.0,0.224,0.514694749959441,,,
gridworld,Recon,17,7,250,True,24,7,0.0,6.4031242374328485,0.928,0.072,0.0,0.472,0.5194971202192997,,,
gridworld,Recon,17,8,250,True,90,22,0.0,5.830951894845301,0.924,0.076,0.0,0.3,0.5507845434132349,,,
gridworld,Recon,17,9,250,True,144,2,0.0,12.727922061357855,0.94,0.06,0.0,0.26,0.5203360949770952,,,
gridworld,Recon,18,0,250,False,250,5,2.0,10.0,0.936,0.064,0.0,0.32,0.5149404074079673,,,
gridworld,Recon,18,1,250,True,201,22,0.0,3.1622776601683795,0.928,0.072,0.0,0.38,0.5633451585485492,,,
gridworld,Recon,18,2,250,True,6,42,0.0,12.727922061357855,0.908,0.092,0.0,0.384,0.5938028730732415,,,
gridworld,Recon,18,3,250,True,52,2,0.0,8.06225774829855,0.944,0.056,0.0,0.248,0.5061059419688789,,,
gridworld,Recon,18,4,250,False,250,4,1.0,2.23606797749979,0.96,0.04,0.0,0.332,0.5140576825019181,,,
gridworld,Recon,18,5,250,True,24,20,0.0,6.324555320336759,0.916,0.084,0.0,0.384,0.559183100780379,,,
gridworld,Recon,18,6,250,False,250,5,1.4142135623730951,5.0,0.936,0.064,0.0,0.224,0.514694749959441,,,
gridworld,Recon,18,7,250,True,24,7,0.0,6.4031242374328485,0.928,0.072,0.0,0.472,0.5194971202192997,,,
gridworld,Recon,18,8,250,True,90,22,0.0,5.830951894845301,0.924,0.076,0.0,0.3,0.5507845434132349,,,
gridworld,Recon,18,9,250,True,144,2,0.0,12.727922061357855,0.94,0.06,0.0,0.26,0.5203360949770952,,,
gridworld,Recon,19,0,250,False,250,5,2.0,10.0,0.936,0.064,0.0,0.32,0.5149404074079673,,,
gridworld,Recon,19,1,250,True,201,22,0.0,3.1622776601683795,0.928,0.072,0.0,0.38,0.5633451585485492,,,
gridworld,Recon,19,2,250,True,6,42,0.0,12.727922061357855,0.908,0.092,0.0,0.384,0.5938028730732415,,,
gridworld,Recon,19,3,250,True,52,2,0.0,8.06225774829855,0.944,0.056,0.0,0.248,0.5061059419688789,,,
gridworld,Recon,19,4,250,False,250,4,1.0,2.23606797749979,0.96,0.04,0.0,0.332,0.5140576825019181,,,
gridworld,Recon,19,5,250,True,24,20,0.0,6.324555320336759,0.916,0.084,0.0,0.384,0.559183100780379,,,
gridworld,Recon,19,6,250,False,250,5,1.4142135623730951,5.0,0.936,0.064,0.0,0.224,0.514694749959441,,,
gridworld,Recon,19,7,250,True,24,7,0.0,6.4031242374328485,0.928,0.072,0.0,0.472,0.5194971202192997,,,
gridworld,Recon,19,8,250,True,90,22,0.0,5.830951894845301,0.924,0.076,0.0,0.3,0.5507845434132349,,,
gridworld,Recon,19,9,250,True,144,2,0.0,12.727922061357855,0.94,0.06,0.0,0.26,0.5203360949770952,,,
gridworld,Recon,20,0,250,False,250,5,2.0,10.0,0.936,0.064,0.0,0.32,0.5149404074079673,,,
gridworld,Recon,20,1,250,True,201,22,0.0,3.1622776601683795,0.928,0.072,0.0,0.38,0.5633451585485492,,,
gridworld,Recon,20,2,250,True,6,42,0.0,12.727922061357855,0.908,0.092,0.0,0.384,0.5938028730732415,,,
gridworld,Recon,20,3,250,True,52,2,0.0,8.06225774829855,0.944,0.056,0.0,0.248,0.5061059419688789,,,
gridworld,Recon,20,4,250,False,250,4,1.0,2.23606797749979,0.96,0.04,0.0,0.332,0.5140576825019181,,,
gridworld,Recon,20,5,250,True,24,20,0.0,6.324555320336759,0.916,0.084,0.0,0.384,0.559183100780379,,,
gridworld,Recon,20,6,250,False,250,5,1.4142135623730951,5.0,0.936,0.064,0.0,0.224,0.514694749959441,,,
gridworld,Recon,20,7,250,True,24,7,0.0,6.4031242374328485,0.928,0.072,0.0,0.472,0.5194971202192997,,,
gridworld,Recon,20,8,250,True,90,22,0.0,5.830951894845301,0.924,0.076,0.0,0.3,0.5507845434132349,,,
gridworld,Recon,20,9,250,True,144,2,0.0,12.727922061357855,0.94,0.06,0.0,0.26,0.5203360949770952,,,
gridworld,Ipsundrum,1,0,250,True,89,3,0.0,10.0,0.896,0.104,0.0,0.232,0.6088167499760323,0.715573557433549,,
gridworld,Ipsundrum,1,1,250,False,250,1,1.4142135623730951,8.94427190999916,0.884,0.116,0.0,0.264,0.5985719389763786,0.7172581493314326,,
gridworld,Ipsundrum,1,2,250,True,6,3,0.0,3.605551275463989,0.856,0.144,0.0,0.36,0.6250094371531165,0.7150789260511742,,
gridworld,Ipsundrum,1,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,1,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,1,5,250,True,24,6,0.0,8.06225774829855,0.86,0.14,0.0,0.28,0.6552666792174167,0.7129403806711679,,
gridworld,Ipsundrum,1,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,1,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,1,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,1,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,2,0,250,True,89,3,0.0,10.0,0.896,0.104,0.0,0.232,0.6088167499760323,0.715573557433549,,
gridworld,Ipsundrum,2,1,250,False,250,1,1.4142135623730951,8.94427190999916,0.884,0.116,0.0,0.264,0.5985719389763786,0.7172581493314326,,
gridworld,Ipsundrum,2,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,2,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,2,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,2,5,250,True,24,10,0.0,9.899494936611665,0.88,0.12,0.0,0.26,0.6215821822627767,0.7126783577122797,,
gridworld,Ipsundrum,2,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,2,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,2,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,2,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,3,0,250,True,89,3,0.0,10.0,0.896,0.104,0.0,0.232,0.6088167499760323,0.715573557433549,,
gridworld,Ipsundrum,3,1,250,False,250,1,1.4142135623730951,8.94427190999916,0.884,0.116,0.0,0.264,0.5985719389763786,0.7172581493314326,,
